object_id,form,line_number,description,value,variable_name,xpath,in_group,group_name,group_index
201533089349301428,IRS990ScheduleK,Part I; Part I Column (h),Bond Issues; On behalf of issuer?,false,SkdKTxExmptBndsIsss.OnBhlfOfIssrInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,True,SkdKTxExmptBndsIsss,0
201533089349301428,IRS990ScheduleK,Part I; Part I Column (i),Bond Issues; Pool financing?,false,SkdKTxExmptBndsIsss.PlFnncngInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,True,SkdKTxExmptBndsIsss,0
201533089349301428,IRS990ScheduleK,Part I; Part I,Bond Issues; Bond issue reference number (A-D),B,SkdKTxExmptBndsIsss.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondReferenceCd,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 1,CSCDA 2004CD,SkdKTxExmptBndsIsss.BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1Txt,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (b),Bond Issues; Issuer EIN,680164610,SkdKTxExmptBndsIsss.BndIssrEIN,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuerEIN,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (c),Bond Issues; CUSIP number,130795TE7,SkdKTxExmptBndsIsss.CUSIPNm,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/CUSIPNum,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (d),Bond Issues; Date issued,2008-05-06,SkdKTxExmptBndsIsss.BndIssdDt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuedDt,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (e),Bond Issues; Issue price,87750717,SkdKTxExmptBndsIsss.IssPrcAmt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuePriceAmt,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (f),Bond Issues; Description of purpose,CONSTRUCTION & REFUND - 2/17/04,SkdKTxExmptBndsIsss.PrpsDsc,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PurposeDesc,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (g),Bond Issues; Defeased?,false,SkdKTxExmptBndsIsss.DfsdInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/DefeasedInd,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (h),Bond Issues; On behalf of issuer?,false,SkdKTxExmptBndsIsss.OnBhlfOfIssrInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I Column (i),Bond Issues; Pool financing?,false,SkdKTxExmptBndsIsss.PlFnncngInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,True,SkdKTxExmptBndsIsss,1
201533089349301428,IRS990ScheduleK,Part I; Part I,Bond Issues; Bond issue reference number (A-D),C,SkdKTxExmptBndsIsss.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondReferenceCd,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 1,CSCDA 2005A,SkdKTxExmptBndsIsss.BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1Txt,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (b),Bond Issues; Issuer EIN,680164610,SkdKTxExmptBndsIsss.BndIssrEIN,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuerEIN,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (c),Bond Issues; CUSIP number,130911U24,SkdKTxExmptBndsIsss.CUSIPNm,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/CUSIPNum,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (d),Bond Issues; Date issued,2005-10-19,SkdKTxExmptBndsIsss.BndIssdDt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuedDt,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (e),Bond Issues; Issue price,276217522,SkdKTxExmptBndsIsss.IssPrcAmt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuePriceAmt,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (f),Bond Issues; Description of purpose,CONSTRUCT & REFUND - 1995 COPS,SkdKTxExmptBndsIsss.PrpsDsc,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PurposeDesc,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (g),Bond Issues; Defeased?,false,SkdKTxExmptBndsIsss.DfsdInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/DefeasedInd,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (h),Bond Issues; On behalf of issuer?,false,SkdKTxExmptBndsIsss.OnBhlfOfIssrInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I Column (i),Bond Issues; Pool financing?,false,SkdKTxExmptBndsIsss.PlFnncngInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,True,SkdKTxExmptBndsIsss,2
201533089349301428,IRS990ScheduleK,Part I; Part I,Bond Issues; Bond issue reference number (A-D),D,SkdKTxExmptBndsIsss.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondReferenceCd,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (a),Bond Issues; Issuer name; Business name line 1,CSCDA 2005BC,SkdKTxExmptBndsIsss.BsnssNmLn1Txt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1Txt,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (b),Bond Issues; Issuer EIN,680164610,SkdKTxExmptBndsIsss.BndIssrEIN,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuerEIN,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (c),Bond Issues; CUSIP number,130795EG8,SkdKTxExmptBndsIsss.CUSIPNm,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/CUSIPNum,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (d),Bond Issues; Date issued,2007-05-01,SkdKTxExmptBndsIsss.BndIssdDt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuedDt,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (e),Bond Issues; Issue price,49994066,SkdKTxExmptBndsIsss.IssPrcAmt,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuePriceAmt,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (f),Bond Issues; Description of purpose,CONSTRUCTION & REFUND - 10/19/05,SkdKTxExmptBndsIsss.PrpsDsc,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PurposeDesc,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (g),Bond Issues; Defeased?,false,SkdKTxExmptBndsIsss.DfsdInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/DefeasedInd,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (h),Bond Issues; On behalf of issuer?,false,SkdKTxExmptBndsIsss.OnBhlfOfIssrInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part I; Part I Column (i),Bond Issues; Pool financing?,false,SkdKTxExmptBndsIsss.PlFnncngInd,/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,True,SkdKTxExmptBndsIsss,3
201533089349301428,IRS990ScheduleK,Part II; Part II,Proceeds; Bond issue reference number (A-D),A,SkdKTxExmptBndsPrcds.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 1,Proceeds; Amount of bonds retired,0,SkdKTxExmptBndsPrcds.RtrdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 2,Proceeds; Amount of bonds defeased,0,SkdKTxExmptBndsPrcds.BndDfsdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 3,Proceeds; Total proceeds of issue,105555193,SkdKTxExmptBndsPrcds.TtlPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 4,Proceeds; Gross proceeds in reserve funds,8937127,SkdKTxExmptBndsPrcds.InRsrvFndAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 5,Proceeds; Capitalized interest from proceeds,0,SkdKTxExmptBndsPrcds.CptlzdIntrstAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 6,Proceeds; Proceeds in refunding escrow,0,SkdKTxExmptBndsPrcds.RfndngEscrwAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 7,Proceeds; Issuance costs from proceeds,0,SkdKTxExmptBndsPrcds.IssncCstsFrmPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 8,Proceeds; Credit enhancement from proceeds,0,SkdKTxExmptBndsPrcds.CrdtEnhncmntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 9,Proceeds; Working capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.WrkngCptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 10,Proceeds; Capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.CptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 11,Proceeds; Other spent proceeds,96618066,SkdKTxExmptBndsPrcds.OthrSpntPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 12,Proceeds; Amount unspent,0,SkdKTxExmptBndsPrcds.UnspntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 14,Proceeds; Current refunding?,true,SkdKTxExmptBndsPrcds.CrrntRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 15,Proceeds; Advance refunding?,false,SkdKTxExmptBndsPrcds.AdvncRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 16,Proceeds; Final allocation made?,true,SkdKTxExmptBndsPrcds.FnlAllctnMdInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II Line 17,Proceeds; Adequate books and records maintained?,true,SkdKTxExmptBndsPrcds.AdqtBksAndRcMntInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,True,SkdKTxExmptBndsPrcds,0
201533089349301428,IRS990ScheduleK,Part II; Part II,Proceeds; Bond issue reference number (A-D),B,SkdKTxExmptBndsPrcds.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 1,Proceeds; Amount of bonds retired,18180000,SkdKTxExmptBndsPrcds.RtrdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 2,Proceeds; Amount of bonds defeased,0,SkdKTxExmptBndsPrcds.BndDfsdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 3,Proceeds; Total proceeds of issue,88924485,SkdKTxExmptBndsPrcds.TtlPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 4,Proceeds; Gross proceeds in reserve funds,8608201,SkdKTxExmptBndsPrcds.InRsrvFndAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 5,Proceeds; Capitalized interest from proceeds,0,SkdKTxExmptBndsPrcds.CptlzdIntrstAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 6,Proceeds; Proceeds in refunding escrow,0,SkdKTxExmptBndsPrcds.RfndngEscrwAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 7,Proceeds; Issuance costs from proceeds,0,SkdKTxExmptBndsPrcds.IssncCstsFrmPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 8,Proceeds; Credit enhancement from proceeds,0,SkdKTxExmptBndsPrcds.CrdtEnhncmntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 9,Proceeds; Working capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.WrkngCptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 10,Proceeds; Capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.CptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 11,Proceeds; Other spent proceeds,80316284,SkdKTxExmptBndsPrcds.OthrSpntPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 12,Proceeds; Amount unspent,0,SkdKTxExmptBndsPrcds.UnspntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 14,Proceeds; Current refunding?,true,SkdKTxExmptBndsPrcds.CrrntRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 15,Proceeds; Advance refunding?,false,SkdKTxExmptBndsPrcds.AdvncRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 16,Proceeds; Final allocation made?,true,SkdKTxExmptBndsPrcds.FnlAllctnMdInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II Line 17,Proceeds; Adequate books and records maintained?,true,SkdKTxExmptBndsPrcds.AdqtBksAndRcMntInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,True,SkdKTxExmptBndsPrcds,1
201533089349301428,IRS990ScheduleK,Part II; Part II,Proceeds; Bond issue reference number (A-D),C,SkdKTxExmptBndsPrcds.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 1,Proceeds; Amount of bonds retired,0,SkdKTxExmptBndsPrcds.RtrdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 2,Proceeds; Amount of bonds defeased,0,SkdKTxExmptBndsPrcds.BndDfsdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 3,Proceeds; Total proceeds of issue,286642043,SkdKTxExmptBndsPrcds.TtlPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 4,Proceeds; Gross proceeds in reserve funds,20583072,SkdKTxExmptBndsPrcds.InRsrvFndAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 5,Proceeds; Capitalized interest from proceeds,0,SkdKTxExmptBndsPrcds.CptlzdIntrstAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 6,Proceeds; Proceeds in refunding escrow,0,SkdKTxExmptBndsPrcds.RfndngEscrwAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 7,Proceeds; Issuance costs from proceeds,0,SkdKTxExmptBndsPrcds.IssncCstsFrmPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 8,Proceeds; Credit enhancement from proceeds,0,SkdKTxExmptBndsPrcds.CrdtEnhncmntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 9,Proceeds; Working capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.WrkngCptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 10,Proceeds; Capital expenditures from proceeds,189282478,SkdKTxExmptBndsPrcds.CptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 11,Proceeds; Other spent proceeds,76776493,SkdKTxExmptBndsPrcds.OthrSpntPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 12,Proceeds; Amount unspent,0,SkdKTxExmptBndsPrcds.UnspntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 13,Proceeds; Year of substantial completion,2008,SkdKTxExmptBndsPrcds.SbstntlCmpltnYr,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/SubstantialCompletionYr,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 14,Proceeds; Current refunding?,true,SkdKTxExmptBndsPrcds.CrrntRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 15,Proceeds; Advance refunding?,false,SkdKTxExmptBndsPrcds.AdvncRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 16,Proceeds; Final allocation made?,true,SkdKTxExmptBndsPrcds.FnlAllctnMdInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II Line 17,Proceeds; Adequate books and records maintained?,true,SkdKTxExmptBndsPrcds.AdqtBksAndRcMntInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,True,SkdKTxExmptBndsPrcds,2
201533089349301428,IRS990ScheduleK,Part II; Part II,Proceeds; Bond issue reference number (A-D),D,SkdKTxExmptBndsPrcds.BndRfrncCd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 1,Proceeds; Amount of bonds retired,0,SkdKTxExmptBndsPrcds.RtrdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 2,Proceeds; Amount of bonds defeased,0,SkdKTxExmptBndsPrcds.BndDfsdAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondDefeasedAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 3,Proceeds; Total proceeds of issue,52548579,SkdKTxExmptBndsPrcds.TtlPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 4,Proceeds; Gross proceeds in reserve funds,3484835,SkdKTxExmptBndsPrcds.InRsrvFndAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 5,Proceeds; Capitalized interest from proceeds,0,SkdKTxExmptBndsPrcds.CptlzdIntrstAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 6,Proceeds; Proceeds in refunding escrow,0,SkdKTxExmptBndsPrcds.RfndngEscrwAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 7,Proceeds; Issuance costs from proceeds,0,SkdKTxExmptBndsPrcds.IssncCstsFrmPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 8,Proceeds; Credit enhancement from proceeds,0,SkdKTxExmptBndsPrcds.CrdtEnhncmntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 9,Proceeds; Working capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.WrkngCptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 10,Proceeds; Capital expenditures from proceeds,0,SkdKTxExmptBndsPrcds.CptlExpndtrsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 11,Proceeds; Other spent proceeds,49063744,SkdKTxExmptBndsPrcds.OthrSpntPrcdsAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 12,Proceeds; Amount unspent,0,SkdKTxExmptBndsPrcds.UnspntAmt,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 14,Proceeds; Current refunding?,true,SkdKTxExmptBndsPrcds.CrrntRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CurrentRefundingInd,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 15,Proceeds; Advance refunding?,false,SkdKTxExmptBndsPrcds.AdvncRfndngInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdvanceRefundingInd,True,SkdKTxExmptBndsPrcds,3
201533089349301428,IRS990ScheduleK,Part II; Part II Line 16,Proceeds; Final allocation made?,true,SkdKTxExmptBndsPrcds.FnlAllctnMdInd,/IRS990ScheduleK/TaxExemptBondsProceedsGrp/FinalAllocationMadeInd,True,SkdKTxExmptBndsPrcds,3
